0.6 6.9 2.18296e-08
0.6 7 9.33029e-09
0.6 7.1 3.90894e-09
0.6 7.2 1.60523e-09
0.6 7.3 6.46143e-10
0.6 7.4 2.54938e-10
0.6 7.5 9.85951e-11
0.6 7.6 3.73757e-11
0.6 7.7 1.38879e-11
0.6 7.8 5.05825e-12
0.6 7.9 1.80583e-12
0.6 8 6.31929e-13
0.6 8.1 2.16757e-13
0.6 8.2 7.28772e-14
0.6 8.3 2.40173e-14
0.6 8.4 7.7584e-15
0.6 8.5 2.4566e-15
0.6 8.6 7.62446e-16
0.6 8.7 2.31952e-16
0.6 8.8 6.91675e-17
0.6 8.9 2.02172e-17
0.6 9 5.79231e-18
0.6 9.1 1.62666e-18
0.6 9.2 4.47773e-19
0.6 9.3 1.20818e-19
0.6 9.4 3.19537e-20
0.6 9.5 8.28368e-21
0.6 9.6 2.10494e-21
0.6 9.7 5.24289e-22
0.6 9.8 1.28002e-22
0.6 9.9 3.06319e-23

0.7 0 4.94066e-324
0.7 0.1 4.94066e-324
0.7 0.2 4.94066e-324
0.7 0.3 4.94066e-324
0.7 0.4 4.94066e-324
0.7 0.5 4.94066e-324
0.7 0.6 4.94066e-324
0.7 0.7 0
0.7 0.8 0.0183156
0.7 0.9 0.0270518
0.7 1 0.0391639
0.7 1.1 0.0555762
0.7 1.2 0.0773047
0.7 1.3 0.105399
0.7 1.4 0.140858
0.7 1.5 0.18452
0.7 1.6 0.236928
0.7 1.7 0.298197
0.7 1.8 0.367879
0.7 1.9 0.444858
0.7 2 0.527292
0.7 2.1 0.612626
0.7 2.2 0.697676
0.7 2.3 0.778801
0.7 2.4 0.852144
0.7 2.5 0.913931
0.7 2.6 0.960789
0.7 2.7 0.99005
0.7 2.8 1
0.7 2.9 0.99005
0.7 3 0.960789
0.7 3.1 0.913931
0.7 3.2 0.852144
0.7 3.3 0.778801
0.7 3.4 0.697676
0.7 3.5 0.612626
0.7 3.6 0.527292
0.7 3.7 0.444858
0.7 3.8 0.367879
0.7 3.9 0.298197
0.7 4 0.236928
0.7 4.1 0.18452
0.7 4.2 0.140858
0.7 4.3 0.105399
0.7 4.4 0.0773047
0.7 4.5 0.0555762
0.7 4.6 0.0391639
0.7 4.7 0.0270518
0.7 4.8 0.0183156
0.7 4.9 0.0121552
0.7 5 0.00790705
0.7 5.1 0.00504176
0.7 5.2 0.00315111
0.7 5.3 0.00193045
0.7 5.4 0.00115923
0.7 5.5 0.000682328
0.7 5.6 0.000393669
0.7 5.7 0.00022263
0.7 5.8 0.00012341
0.7 5.9 6.70548e-05
0.7 6 3.57128e-05
0.7 6.1 1.86437e-05
0.7 6.2 9.54016e-06
0.7 6.3 4.78512e-06
0.7 6.4 2.35258e-06
0.7 6.5 1.13373e-06
0.7 6.6 5.35535e-07
0.7 6.7 2.4796e-07
0.7 6.8 1.12535e-07
0.7 6.9 5.00622e-08
0.7 7 2.18296e-08
0.7 7.1 9.33029e-09
0.7 7.2 3.90894e-09
0.7 7.3 1.60523e-09
0.7 7.4 6.46143e-10
0.7 7.5 2.54938e-10
0.7 7.6 9.85951e-11
0.7 7.7 3.73757e-11
0.7 7.8 1.38879e-11
0.7 7.9 5.05825e-12
0.7 8 1.80583e-12
0.7 8.1 6.31929e-13
0.7 8.2 2.16757e-13
0.7 8.3 7.28772e-14
0.7 8.4 2.40173e-14
0.7 8.5 7.7584e-15
0.7 8.6 2.4566e-15
0.7 8.7 7.62446e-16
0.7 8.8 2.31952e-16
0.7 8.9 6.91675e-17
0.7 9 2.02172e-17
0.7 9.1 5.79231e-18
0.7 9.2 1.62666e-18
0.7 9.3 4.47773e-19
0.7 9.4 1.20818e-19
0.7 9.5 3.19537e-20
0.7 9.6 8.28368e-21
0.7 9.7 2.10494e-21
0.7 9.8 5.24289e-22
0.7 9.9 1.28002e-22

0.8 0 4.94066e-324
0.8 0.1 4.94066e-324
0.8 0.2 4.94066e-324
0.8 0.3 4.94066e-324
0.8 0.4 4.94066e-324
0.8 0.5 4.94066e-324
0.8 0.6 4.94066e-324
0.8 0.7 4.94066e-324
0.8 0.8 0
0.8 0.9 0.0183156
0.8 1 0.0270518
0.8 1.1 0.0391639
0.8 1.2 0.0555762
0.8 1.3 0.0773047
0.8 1.4 0.105399
0.8 1.5 0.140858
0.8 1.6 0.18452
0.8 1.7 0.236928
0.8 1.8 0.298197
0.8 1.9 0.367879
0.8 2 0.444858
0.8 2.1 0.527292
0.8 2.2 0.612626
0.8 2.3 0.697676
0.8 2.4 0.778801
0.8 2.5 0.852144
0.8 2.6 0.913931
0.8 2.7 0.960789
0.8 2.8 0.99005
0.8 2.9 1
0.8 3 0.99005
0.8 3.1 0.960789
0.8 3.2 0.913931
0.8 3.3 0.852144
0.8 3.4 0.778801
0.8 3.5 0.697676
0.8 3.6 0.612626
0.8 3.7 0.527292
0.8 3.8 0.444858
0.8 3.9 0.367879
0.8 4 0.298197
0.8 4.1 0.236928
0.8 4.2 0.18452
0.8 4.3 0.140858
0.8 4.4 0.105399
0.8 4.5 0.0773047
0.8 4.6 0.0555762
0.8 4.7 0.0391639
0.8 4.8 0.0270518
0.8 4.9 0.0183156
0.8 5 0.0121552
0.8 5.1 0.00790705
0.8 5.2 0.00504176
0.8 5.3 0.00315111
0.8 5.4 0.00193045
0.8 5.5 0.00115923
0.8 5.6 0.000682328
0.8 5.7 0.000393669
0.8 5.8 0.00022263
0.8 5.9 0.00012341
0.8 6 6.70548e-05
0.8 6.1 3.57128e-05
0.8 6.2 1.86437e-05
0.8 6.3 9.54016e-06
0.8 6.4 4.78512e-06
0.8 6.5 2.35258e-06
0.8 6.6 1.13373e-06
0.8 6.7 5.35535e-07
0.8 6.8 2.4796e-07
0.8 6.9 1.12535e-07
0.8 7 5.00622e-08
0.8 7.1 2.18296e-08
0.8 7.2 9.33029e-09
0.8 7.3 3.90894e-09
0.8 7.4 1.60523e-09
0.8 7.5 6.46143e-10
0.8 7.6 2.54938e-10
0.8 7.7 9.85951e-11
